ItemID,FeatureID,Value
11686,2,1.0000
11686,3,1.0000
11686,4,1.0000
11686,88,1.0000
11686,247,1.0000
11687,0,1.0000
11687,1,1.0000
11687,2,1.0000
11687,3,1.0000
11687,4,1.0000
11687,5,1.0000
11687,7,1.0000
11687,375,1.0000
11688,0,1.0000
11688,5,1.0000
11688,56,1.0000
11688,60,1.0000
11688,114,1.0000
11689,0,1.0000
11689,5,1.0000
11689,8,1.0000
11689,11,1.0000
11689,17,1.0000
11689,43,1.0000
11689,71,1.0000
11689,108,1.0000
11690,0,1.0000
11690,1,1.0000
11690,2,1.0000
11690,5,1.0000
11690,14,1.0000
11690,16,1.0000
11690,22,1.0000
11690,33,1.0000
11690,79,1.0000
11690,228,1.0000
11691,0,1.0000
11691,1,1.0000
11691,2,1.0000
11691,4,1.0000
11691,49,1.0000
11692,0,1.0000
11692,1,1.0000
11692,2,1.0000
11692,3,1.0000
11692,4,1.0000
11692,6,1.0000
11692,10,1.0000
11692,55,1.0000
11692,149,1.0000
11692,224,1.0000
11693,0,1.0000
11693,1,1.0000
11693,2,1.0000
11693,3,1.0000
11693,5,1.0000
11693,322,1.0000
11694,0,1.0000
11694,1,1.0000
11694,2,1.0000
11694,3,1.0000
11694,4,1.0000
11694,5,1.0000
11694,6,1.0000
11694,12,1.0000
11694,29,1.0000
11695,0,1.0000
11695,1,1.0000
11695,2,1.0000
11695,3,1.0000
11695,4,1.0000
11695,10,1.0000
11695,40,1.0000
11695,179,1.0000
11695,234,1.0000
11695,277,1.0000
11695,278,1.0000
11696,0,1.0000
11696,5,1.0000
11696,19,1.0000
11696,49,1.0000
11696,58,1.0000
11697,0,1.0000
11697,2,1.0000
11697,4,1.0000
11697,15,1.0000
11697,19,1.0000
11697,37,1.0000
11697,44,1.0000
11697,49,1.0000
11697,81,1.0000
11698,0,1.0000
11698,1,1.0000
11698,4,1.0000
11698,20,1.0000
11698,25,1.0000
11698,36,1.0000
11698,37,1.0000
11698,53,1.0000
11699,0,1.0000
11699,4,1.0000
11699,8,1.0000
11699,10,1.0000
11699,32,1.0000
11699,34,1.0000
11699,39,1.0000
11700,0,1.0000
11700,4,1.0000
11700,15,1.0000
11700,25,1.0000
11700,37,1.0000
11700,53,1.0000
11700,54,1.0000
11700,191,1.0000
11701,0,1.0000
11701,4,1.0000
11701,9,1.0000
11701,13,1.0000
11701,15,1.0000
11701,18,1.0000
11701,28,1.0000
11701,34,1.0000
11701,63,1.0000
11702,0,1.0000
11702,4,1.0000
11702,5,1.0000
11702,19,1.0000
11702,49,1.0000
11702,58,1.0000
11702,105,1.0000
11703,0,1.0000
11703,4,1.0000
11703,6,1.0000
11703,10,1.0000
11703,15,1.0000
11703,19,1.0000
11703,44,1.0000
11703,58,1.0000
11704,0,1.0000
11704,4,1.0000
11704,6,1.0000
11704,7,1.0000
11704,8,1.0000
11704,10,1.0000
11704,56,1.0000
11704,60,1.0000
11704,114,1.0000
11705,0,1.0000
11705,4,1.0000
11705,5,1.0000
11706,0,1.0000
11706,4,1.0000
11706,15,1.0000
11706,21,1.0000
11706,35,1.0000
11706,59,1.0000
11706,115,1.0000
11707,0,1.0000
11707,4,1.0000
11707,7,1.0000
11707,34,1.0000
11707,81,1.0000
11707,101,1.0000
11707,130,1.0000
11708,0,1.0000
11708,1,1.0000
11708,2,1.0000
11708,3,1.0000
11708,4,1.0000
11708,10,1.0000
11708,18,1.0000
11708,19,1.0000
11708,20,1.0000
11708,162,1.0000
11708,245,1.0000
11709,0,1.0000
11709,1,1.0000
11709,2,1.0000
11709,9,1.0000
11709,23,1.0000
11710,0,1.0000
11710,1,1.0000
11710,2,1.0000
11710,23,1.0000
11711,0,1.0000
11711,1,1.0000
11711,2,1.0000
11711,3,1.0000
11711,11,1.0000
11711,23,1.0000
11711,42,1.0000
11711,103,1.0000
11712,0,1.0000
11712,1,1.0000
11712,2,1.0000
11712,3,1.0000
11712,5,1.0000
11712,8,1.0000
11713,0,1.0000
11713,1,1.0000
11713,2,1.0000
11713,3,1.0000
11713,5,1.0000
11713,7,1.0000
11713,14,1.0000
11713,17,1.0000
11713,79,1.0000
11714,0,1.0000
11714,1,1.0000
11714,2,1.0000
11714,4,1.0000
11714,5,1.0000
11714,6,1.0000
11714,8,1.0000
11714,11,1.0000
11714,16,1.0000
11715,0,1.0000
11715,1,1.0000
11715,2,1.0000
11715,3,1.0000
11715,5,1.0000
11715,17,1.0000
11715,152,1.0000
11716,0,1.0000
11716,1,1.0000
11716,2,1.0000
11716,3,1.0000
11716,5,1.0000
11716,54,1.0000
11716,129,1.0000
11716,260,1.0000
11717,0,1.0000
11717,1,1.0000
11717,2,1.0000
11717,3,1.0000
11717,8,1.0000
11717,10,1.0000
11717,11,1.0000
11717,194,1.0000
11718,0,1.0000
11718,1,1.0000
11718,2,1.0000
11718,3,1.0000
11718,4,1.0000
11718,7,1.0000
11718,11,1.0000
11719,0,1.0000
11719,1,1.0000
11719,2,1.0000
11719,3,1.0000
11719,4,1.0000
11719,5,1.0000
11719,19,1.0000
11719,46,1.0000
11719,118,1.0000
11719,147,1.0000
11720,0,1.0000
11720,4,1.0000
11720,5,1.0000
11720,13,1.0000
11720,19,1.0000
11720,20,1.0000
11720,44,1.0000
11720,58,1.0000
11721,0,1.0000
11721,2,1.0000
11721,3,1.0000
11721,5,1.0000
11721,16,1.0000
11721,17,1.0000
11722,0,1.0000
11722,1,1.0000
11722,2,1.0000
11722,3,1.0000
11722,5,1.0000
11722,7,1.0000
11722,27,1.0000
11723,0,1.0000
11723,1,1.0000
11723,2,1.0000
11723,3,1.0000
11723,5,1.0000
11724,0,1.0000
11724,14,1.0000
11724,22,1.0000
11724,32,1.0000
11724,34,1.0000
11724,39,1.0000
11725,0,1.0000
11725,1,1.0000
11725,2,1.0000
11725,3,1.0000
11725,4,1.0000
11725,222,2.0000
11725,308,1.0000
11726,0,1.0000
11726,4,1.0000
11726,16,1.0000
11726,81,1.0000
11726,101,1.0000
11726,130,1.0000
11727,0,1.0000
11727,1,1.0000
11727,2,1.0000
11727,3,1.0000
11727,6,1.0000
11727,12,1.0000
11727,18,1.0000
11727,32,1.0000
11727,90,1.0000
11727,132,1.0000
11727,268,1.0000
11728,0,1.0000
11728,1,1.0000
11728,2,1.0000
11728,3,1.0000
11728,5,1.0000
11728,17,1.0000
11728,132,1.0000
11728,373,1.0000
11729,0,1.0000
11729,4,1.0000
11729,31,1.0000
11729,115,1.0000
11730,0,1.0000
11730,4,1.0000
11730,7,1.0000
11730,19,1.0000
11730,21,1.0000
11730,58,1.0000
11731,0,1.0000
11731,4,1.0000
11731,5,1.0000
11731,13,1.0000
11731,15,1.0000
11731,28,1.0000
11732,0,1.0000
11732,1,1.0000
11732,2,1.0000
11732,3,1.0000
11732,23,1.0000
11732,30,1.0000
11733,0,1.0000
11733,1,1.0000
11733,2,1.0000
11733,3,1.0000
11733,5,1.0000
11733,322,1.0000
11734,0,1.0000
11734,1,1.0000
11734,2,1.0000
11734,3,1.0000
11734,4,1.0000
11734,6,1.0000
11734,14,1.0000
11734,18,1.0000
11735,0,1.0000
11735,1,1.0000
11735,2,1.0000
11735,3,1.0000
11735,11,1.0000
11735,16,1.0000
11735,22,1.0000
11735,48,1.0000
11735,201,1.0000
11735,291,1.0000
11736,0,1.0000
11736,1,1.0000
11736,2,1.0000
11736,3,1.0000
11736,11,1.0000
11736,16,1.0000
11736,17,1.0000
11736,22,1.0000
11736,77,1.0000
11736,201,1.0000
11736,291,1.0000
11737,0,1.0000
11737,1,1.0000
11737,2,1.0000
11737,4,1.0000
11737,16,1.0000
11738,0,1.0000
11738,4,1.0000
11738,7,1.0000
11738,13,1.0000
11738,15,1.0000
11738,28,1.0000
11738,29,1.0000
11739,0,1.0000
11739,12,1.0000
11739,32,1.0000
11739,34,1.0000
11739,39,1.0000
11740,0,1.0000
11740,1,1.0000
11740,2,1.0000
11740,3,1.0000
11740,6,1.0000
11740,12,1.0000
11740,29,1.0000
11741,0,1.0000
11741,4,1.0000
11741,13,1.0000
11741,15,1.0000
11741,21,1.0000
11741,28,1.0000
11741,31,1.0000
11741,274,1.0000
11741,298,1.0000
11743,0,1.0000
11743,1,1.0000
11743,2,1.0000
11743,4,1.0000
11743,9,1.0000
11743,20,1.0000
11743,21,1.0000
11743,22,1.0000
11743,34,1.0000
11744,0,1.0000
11744,1,1.0000
11744,2,1.0000
11744,3,1.0000
11744,5,1.0000
11744,8,1.0000
11744,11,1.0000
11745,0,1.0000
11745,1,1.0000
11745,2,1.0000
11745,3,1.0000
11745,4,1.0000
11745,6,1.0000
11745,8,1.0000
11745,9,1.0000
11745,10,1.0000
11745,18,1.0000
11745,20,1.0000
11745,54,1.0000
11746,0,1.0000
11746,1,1.0000
11746,2,1.0000
11746,3,1.0000
11746,4,1.0000
11746,5,1.0000
11746,7,1.0000
11747,0,1.0000
11747,1,1.0000
11747,2,1.0000
11747,23,1.0000
11748,0,1.0000
11748,1,1.0000
11748,2,1.0000
11748,3,1.0000
11748,23,1.0000
11749,0,1.0000
11749,1,1.0000
11749,2,1.0000
11749,3,1.0000
11749,19,1.0000
11749,20,1.0000
11749,23,1.0000
11750,0,1.0000
11750,1,1.0000
11750,2,1.0000
11750,3,1.0000
11750,23,1.0000
11750,30,1.0000
11750,36,1.0000
11751,0,1.0000
11751,1,1.0000
11751,2,1.0000
11751,3,1.0000
11751,5,1.0000
11751,16,1.0000
11751,26,1.0000
11752,0,1.0000
11752,1,1.0000
11752,2,1.0000
11752,3,1.0000
11752,4,1.0000
11752,31,1.0000
11752,320,1.0000
11753,0,1.0000
11753,1,1.0000
11753,2,1.0000
11753,3,1.0000
11753,5,1.0000
11753,8,1.0000
11753,16,1.0000
11753,27,1.0000
11753,117,1.0000
11753,215,1.0000
11754,0,1.0000
11754,1,1.0000
11754,2,1.0000
11754,3,1.0000
11754,4,1.0000
11754,8,1.0000
11754,299,1.0000
11755,0,1.0000
11755,1,1.0000
11755,2,1.0000
11755,3,1.0000
11755,5,1.0000
11755,12,1.0000
11755,85,1.0000
11756,0,1.0000
11756,1,1.0000
11756,2,1.0000
11756,3,1.0000
11756,5,1.0000
11756,16,1.0000
11756,22,1.0000
11756,74,1.0000
11756,179,1.0000
11756,207,1.0000
11756,300,1.0000
11757,0,1.0000
11757,1,1.0000
11757,2,1.0000
11757,3,1.0000
11757,4,1.0000
11757,5,1.0000
11757,13,1.0000
11757,15,1.0000
11757,21,1.0000
11757,63,1.0000
11757,84,1.0000
11757,119,1.0000
11758,0,1.0000
11758,1,1.0000
11758,2,1.0000
11758,5,1.0000
11758,11,1.0000
11758,16,1.0000
11758,22,1.0000
11758,29,1.0000
11758,101,1.0000
11758,149,1.0000
11759,0,1.0000
11759,1,1.0000
11759,2,1.0000
11759,4,1.0000
11759,8,1.0000
11759,9,1.0000
11759,13,1.0000
11759,31,1.0000
11760,0,1.0000
11760,1,1.0000
11760,2,1.0000
11760,4,1.0000
11760,5,1.0000
11760,9,1.0000
11760,210,1.0000
11761,0,1.0000
11761,1,1.0000
11761,2,1.0000
11761,9,1.0000
11761,12,1.0000
11761,25,1.0000
11761,67,1.0000
11761,69,1.0000
11762,0,1.0000
11762,1,1.0000
11762,2,1.0000
11762,3,1.0000
11762,4,1.0000
11762,7,1.0000
11763,0,1.0000
11763,1,1.0000
11763,2,1.0000
11763,3,1.0000
11763,6,1.0000
11763,9,1.0000
11763,10,1.0000
11763,37,1.0000
11763,178,1.0000
11763,191,1.0000
11764,0,1.0000
11764,1,1.0000
11764,2,1.0000
11764,3,1.0000
11764,6,1.0000
11764,10,1.0000
11764,12,1.0000
11764,18,1.0000
11764,38,1.0000
11765,0,1.0000
11765,1,1.0000
11765,2,1.0000
11765,3,1.0000
11765,4,1.0000
11765,8,1.0000
11765,11,1.0000
11765,16,1.0000
11766,0,1.0000
11766,1,1.0000
11766,2,1.0000
11766,3,1.0000
11766,4,1.0000
11766,5,1.0000
11766,25,1.0000
11767,0,1.0000
11767,1,1.0000
11767,2,1.0000
11767,3,1.0000
11767,4,1.0000
11767,6,1.0000
11767,10,1.0000
11767,18,1.0000
11767,27,1.0000
11768,0,1.0000
11768,1,1.0000
11768,2,1.0000
11768,3,1.0000
11768,4,1.0000
11768,7,1.0000
11768,26,1.0000
11768,60,1.0000
11768,306,1.0000
11769,0,1.0000
11769,1,1.0000
11769,2,1.0000
11769,3,1.0000
11769,4,1.0000
11769,9,1.0000
11769,31,1.0000
11769,94,1.0000
11769,178,1.0000
11769,368,1.0000
11770,0,1.0000
11770,5,1.0000
11770,10,1.0000
11770,19,1.0000
11770,44,1.0000
11770,58,1.0000
11771,0,1.0000
11771,1,1.0000
11771,2,1.0000
11771,3,1.0000
11771,4,1.0000
11771,7,1.0000
11771,38,1.0000
11771,41,1.0000
11772,0,1.0000
11772,2,1.0000
11772,3,1.0000
11772,4,1.0000
11772,7,1.0000
11772,26,1.0000
11772,299,1.0000
11772,306,1.0000
11773,0,1.0000
11773,1,1.0000
11773,2,1.0000
11773,3,1.0000
11773,4,1.0000
11773,11,1.0000
11773,16,1.0000
11773,38,1.0000
11773,167,1.0000
11774,0,1.0000
11774,1,1.0000
11774,2,1.0000
11774,3,1.0000
11774,4,1.0000
11774,6,1.0000
11774,18,1.0000
11774,26,1.0000
11774,104,1.0000
11774,106,1.0000
11774,329,1.0000
11774,377,1.0000
11775,0,1.0000
11775,1,1.0000
11775,2,1.0000
11775,3,1.0000
11775,4,1.0000
11775,6,1.0000
11775,10,1.0000
11776,0,1.0000
11776,1,1.0000
11776,2,1.0000
11776,3,1.0000
11776,5,1.0000
11776,41,1.0000
11776,234,1.0000
11777,0,1.0000
11777,2,1.0000
11777,3,1.0000
11777,4,1.0000
11777,5,1.0000
11778,0,1.0000
11778,2,1.0000
11778,5,1.0000
11778,87,1.0000
11779,0,1.0000
11779,2,1.0000
11779,3,1.0000
11779,5,1.0000
11780,0,1.0000
11780,1,1.0000
11780,2,1.0000
11780,4,1.0000
11780,7,1.0000
11780,32,1.0000
11780,42,1.0000
11781,0,1.0000
11781,1,1.0000
11781,2,1.0000
11781,23,1.0000
11781,30,1.0000
11781,42,1.0000
11781,62,1.0000
11781,235,1.0000
11782,0,1.0000
11782,1,1.0000
11782,2,1.0000
11782,3,1.0000
11782,4,1.0000
11782,5,1.0000
11782,7,1.0000
11782,9,1.0000
11782,342,1.0000
11782,362,1.0000
11783,0,1.0000
11783,1,1.0000
11783,2,1.0000
11783,3,1.0000
11783,12,1.0000
11783,14,1.0000
11784,0,1.0000
11784,1,1.0000
11784,2,1.0000
11784,23,1.0000
11785,0,1.0000
11785,1,1.0000
11785,2,1.0000
11785,3,1.0000
11785,5,1.0000
11785,16,1.0000
11785,17,1.0000
11786,0,1.0000
11786,1,1.0000
11786,2,1.0000
11786,3,1.0000
11786,4,1.0000
11786,17,1.0000
11786,21,1.0000
11786,24,1.0000
11786,199,1.0000
11786,291,1.0000
11787,0,1.0000
11787,1,1.0000
11787,2,1.0000
11787,3,1.0000
11787,4,1.0000
11787,7,1.0000
11787,9,1.0000
11787,13,1.0000
11787,16,1.0000
11787,19,1.0000
11787,21,1.0000
11787,31,1.0000
11787,35,1.0000
11787,43,1.0000
11787,66,1.0000
11787,71,1.0000
11788,0,1.0000
11788,4,1.0000
11788,7,1.0000
11788,8,1.0000
11788,11,1.0000
11788,31,1.0000
11788,77,1.0000
11788,82,1.0000
11788,145,1.0000
11789,0,1.0000
11789,5,1.0000
11789,11,1.0000
11789,13,1.0000
11789,15,1.0000
11789,16,1.0000
11789,17,1.0000
11789,22,1.0000
11789,28,1.0000
11789,294,1.0000
11790,0,1.0000
11790,1,1.0000
11790,2,1.0000
11790,3,1.0000
11790,11,1.0000
11790,16,1.0000
11790,22,1.0000
11791,0,1.0000
11791,4,1.0000
11791,8,1.0000
11791,17,1.0000
11791,35,1.0000
11791,36,1.0000
11791,66,1.0000
11791,70,1.0000
11792,0,1.0000
11792,1,1.0000
11792,2,1.0000
11792,3,1.0000
11792,11,1.0000
11792,16,1.0000
11792,17,1.0000
11792,22,1.0000
11792,77,1.0000
11792,201,1.0000
11792,291,1.0000
11793,0,1.0000
11793,1,1.0000
11793,2,1.0000
11793,3,1.0000
11793,5,1.0000
11793,16,1.0000
11793,22,1.0000
11794,0,1.0000
11794,1,1.0000
11794,2,1.0000
11794,7,1.0000
11794,9,1.0000
11794,12,1.0000
11794,15,1.0000
11794,17,1.0000
11794,35,1.0000
11794,37,1.0000
11794,173,1.0000
11794,262,1.0000
11794,321,1.0000
11796,0,1.0000
11796,1,1.0000
11796,2,1.0000
11796,3,1.0000
11796,8,1.0000
11796,11,1.0000
11796,16,1.0000
11796,22,1.0000
11796,29,1.0000
11796,56,1.0000
11796,118,1.0000
11796,196,1.0000
11796,200,1.0000
11797,0,1.0000
11797,1,1.0000
11797,2,1.0000
11797,3,1.0000
11797,6,1.0000
11797,12,1.0000
11798,0,1.0000
11798,1,1.0000
11798,2,1.0000
11798,3,1.0000
11798,4,1.0000
11798,5,1.0000
11798,7,1.0000
11798,386,1.0000
11799,0,1.0000
11799,1,1.0000
11799,4,1.0000
11799,6,1.0000
11799,9,1.0000
11799,20,1.0000
11799,21,1.0000
11799,36,1.0000
11799,42,1.0000
11799,51,1.0000
11800,0,1.0000
11800,1,1.0000
11800,2,1.0000
11800,4,1.0000
11800,5,1.0000
11800,6,1.0000
11800,7,1.0000
11800,18,1.0000
11800,42,1.0000
11801,0,1.0000
11801,1,1.0000
11801,2,1.0000
11801,3,1.0000
11801,5,1.0000
11801,12,1.0000
11801,17,1.0000
11802,0,1.0000
11802,1,1.0000
11802,2,1.0000
11802,4,1.0000
11802,6,1.0000
11802,9,1.0000
11802,31,1.0000
11802,176,1.0000
11803,0,1.0000
11803,1,1.0000
11803,2,1.0000
11803,3,1.0000
11803,4,1.0000
11803,6,1.0000
11804,0,1.0000
11804,1,1.0000
11804,2,1.0000
11804,3,1.0000
11804,5,1.0000
11804,7,1.0000
11804,73,1.0000
11804,141,1.0000
11805,0,1.0000
11805,1,1.0000
11805,2,1.0000
11805,3,1.0000
11805,4,1.0000
11805,288,2.0000
11805,376,1.0000
11806,0,1.0000
11806,1,1.0000
11806,2,1.0000
11806,3,1.0000
11806,5,1.0000
11806,7,1.0000
11806,12,1.0000
11806,262,1.0000
11807,0,1.0000
11807,1,1.0000
11807,2,1.0000
11807,3,1.0000
11807,4,1.0000
11807,5,1.0000
11808,0,1.0000
11808,1,1.0000
11808,2,1.0000
11808,3,1.0000
11808,4,1.0000
11808,9,1.0000
11808,65,1.0000
11808,343,1.0000
11809,0,1.0000
11809,1,1.0000
11809,2,1.0000
11809,3,1.0000
11809,6,1.0000
11809,17,1.0000
11810,0,1.0000
11810,1,1.0000
11810,2,1.0000
11810,3,1.0000
11810,5,1.0000
11811,0,1.0000
11811,1,1.0000
11811,2,1.0000
11811,3,1.0000
11811,4,1.0000
11811,9,1.0000
11811,176,1.0000
11812,0,1.0000
11812,1,1.0000
11812,2,1.0000
11812,12,1.0000
11812,14,1.0000
11812,18,1.0000
11812,29,1.0000
11813,0,1.0000
11813,1,1.0000
11813,2,1.0000
11813,3,1.0000
11813,9,1.0000
11813,23,1.0000
11813,30,1.0000
11814,0,1.0000
11814,2,1.0000
11814,4,1.0000
11814,7,1.0000
11814,13,1.0000
11815,0,1.0000
11815,1,1.0000
11815,3,1.0000
11815,4,1.0000
11815,30,1.0000
11815,51,1.0000
11815,282,1.0000
11816,0,1.0000
11816,1,1.0000
11816,2,1.0000
11816,3,1.0000
11816,4,1.0000
11816,5,1.0000
11816,22,1.0000
11817,0,1.0000
11817,8,1.0000
11817,14,1.0000
11817,17,1.0000
11817,43,1.0000
11817,56,1.0000
11817,108,1.0000
11818,0,1.0000
11818,4,1.0000
11818,5,1.0000
11818,17,1.0000
11818,18,1.0000
11818,64,1.0000
11818,298,1.0000
11819,0,1.0000
11819,2,1.0000
11819,11,1.0000
11819,20,1.0000
11819,21,1.0000
11820,0,1.0000
11820,4,1.0000
11820,5,1.0000
11820,20,1.0000
11820,21,1.0000
11820,51,1.0000
11821,0,1.0000
11821,4,1.0000
11821,9,1.0000
11821,13,1.0000
11821,14,1.0000
11821,15,1.0000
11821,16,1.0000
11821,18,1.0000
11821,21,1.0000
11821,22,1.0000
11821,28,1.0000
11821,124,1.0000
11821,225,1.0000
11821,316,1.0000
11822,0,1.0000
11822,1,1.0000
11822,2,1.0000
11822,3,1.0000
11822,4,1.0000
11822,6,1.0000
11822,8,1.0000
11822,10,1.0000
11822,52,1.0000
11822,95,1.0000
11823,0,1.0000
11823,2,1.0000
11823,12,1.0000
11823,56,1.0000
11823,60,1.0000
11824,0,1.0000
11824,1,1.0000
11824,2,1.0000
11824,4,1.0000
11824,6,1.0000
11824,8,1.0000
11824,9,1.0000
11824,119,1.0000
11824,289,1.0000
11824,380,1.0000
11825,0,1.0000
11825,1,1.0000
11825,2,1.0000
11825,3,1.0000
11825,5,1.0000
11825,11,1.0000
11825,15,1.0000
11825,17,1.0000
11825,37,1.0000
11826,0,1.0000
11826,1,1.0000
11826,2,1.0000
11826,4,1.0000
11826,6,1.0000
11826,9,1.0000
11826,10,1.0000
11826,18,1.0000
11827,0,1.0000
11827,1,1.0000
11827,2,1.0000
11827,3,1.0000
11827,4,1.0000
11827,6,1.0000
11827,8,1.0000
11827,10,1.0000
11827,11,1.0000
11827,87,1.0000
11827,95,1.0000
11827,252,1.0000
11827,333,1.0000
11828,0,1.0000
11828,1,1.0000
11828,2,1.0000
11828,6,1.0000
11828,8,1.0000
11828,12,1.0000
11828,14,1.0000
11828,29,1.0000
11828,198,1.0000
11828,391,1.0000
11829,0,1.0000
11829,1,1.0000
11829,2,1.0000
11829,4,1.0000
11829,9,1.0000
11829,30,1.0000
11829,31,1.0000
11830,0,1.0000
11830,1,1.0000
11830,2,1.0000
11830,3,1.0000
11830,4,1.0000
11830,197,1.0000
11831,0,1.0000
11831,1,1.0000
11831,2,1.0000
11831,3,1.0000
11831,5,1.0000
11831,6,1.0000
11831,10,1.0000
11831,18,1.0000
11831,20,1.0000
11831,46,1.0000
11832,0,1.0000
11832,4,1.0000
11832,5,1.0000
11832,11,1.0000
11832,56,1.0000
11832,60,1.0000
11832,114,1.0000
11833,0,1.0000
11833,1,1.0000
11833,2,1.0000
11833,3,1.0000
11833,8,1.0000
11833,160,1.0000
11834,0,1.0000
11834,1,1.0000
11834,2,1.0000
11834,4,1.0000
11834,9,1.0000
11834,67,1.0000
11834,190,1.0000
11834,356,1.0000
11835,0,1.0000
11835,1,1.0000
11835,2,1.0000
11835,3,1.0000
11835,4,1.0000
11835,11,1.0000
11835,31,1.0000
11835,37,1.0000
11835,46,1.0000
11836,0,1.0000
11836,1,1.0000
11836,2,1.0000
11836,3,1.0000
11836,12,1.0000
11836,40,1.0000
11837,0,1.0000
11837,1,1.0000
11837,2,1.0000
11837,3,1.0000
11837,5,1.0000
11837,7,1.0000
11837,13,1.0000
11837,20,1.0000
11837,25,1.0000
11837,33,1.0000
11837,59,1.0000
11838,0,1.0000
11838,1,1.0000
11838,2,1.0000
11838,3,1.0000
11838,5,1.0000
11838,7,1.0000
11838,16,1.0000
11838,27,1.0000
11838,99,1.0000
11838,384,1.0000
11839,0,1.0000
11839,4,1.0000
11839,13,1.0000
11839,15,1.0000
11839,21,1.0000
11839,28,1.0000
11839,29,1.0000
11839,399,1.0000
11840,0,1.0000
11840,1,1.0000
11840,2,1.0000
11840,3,1.0000
11840,5,1.0000
11841,0,1.0000
11841,1,1.0000
11841,2,1.0000
11841,3,1.0000
11841,4,1.0000
11841,5,1.0000
11841,7,1.0000
11841,290,1.0000
11842,0,1.0000
11842,1,1.0000
11842,2,1.0000
11842,3,1.0000
11842,5,1.0000
11842,12,1.0000
11842,14,1.0000
11843,0,1.0000
11843,4,1.0000
11843,25,1.0000
11843,30,1.0000
11843,37,1.0000
11843,53,1.0000
11844,0,1.0000
11844,1,1.0000
11844,2,1.0000
11844,4,1.0000
11844,6,1.0000
11844,7,1.0000
11844,18,1.0000
11844,42,1.0000
11844,49,1.0000
11845,0,1.0000
11845,1,1.0000
11845,2,1.0000
11845,4,1.0000
11845,5,1.0000
11845,9,1.0000
11845,84,1.0000
11845,287,1.0000
11846,0,1.0000
11846,1,1.0000
11846,2,1.0000
11846,3,1.0000
11846,4,1.0000
11846,37,1.0000
11847,0,1.0000
11847,1,1.0000
11847,2,1.0000
11847,23,1.0000
11848,0,1.0000
11848,1,1.0000
11848,2,1.0000
11848,3,1.0000
11848,9,1.0000
11848,11,1.0000
11848,16,1.0000
11848,111,1.0000
11849,0,1.0000
11849,1,1.0000
11849,2,1.0000
11849,3,1.0000
11849,5,1.0000
11849,8,1.0000
11849,10,1.0000
11849,33,1.0000
11849,79,1.0000
11849,265,1.0000
11850,0,1.0000
11850,1,1.0000
11850,2,1.0000
11850,3,1.0000
11850,6,1.0000
11850,10,1.0000
11850,46,1.0000
11851,0,1.0000
11851,1,1.0000
11851,2,1.0000
11851,4,1.0000
11851,9,1.0000
11851,11,1.0000
11851,40,1.0000
11852,0,1.0000
11852,1,1.0000
11852,2,1.0000
11852,3,1.0000
11852,5,1.0000
11852,24,1.0000
11852,31,1.0000
11852,161,1.0000
11853,0,1.0000
11853,1,1.0000
11853,2,1.0000
11853,3,1.0000
11853,4,1.0000
11853,5,1.0000
11853,7,1.0000
11853,25,1.0000
11853,37,1.0000
11854,0,1.0000
11854,1,1.0000
11854,2,1.0000
11854,3,1.0000
11854,4,1.0000
11854,6,1.0000
11854,10,1.0000
11854,27,1.0000
11854,362,1.0000
11855,0,1.0000
11855,1,1.0000
11855,2,1.0000
11855,3,1.0000
11855,4,1.0000
11855,5,1.0000
11855,6,1.0000
11855,27,1.0000
11855,187,1.0000
11855,212,1.0000
11855,378,1.0000
11856,0,1.0000
11856,1,1.0000
11856,2,1.0000
11856,3,1.0000
11856,5,1.0000
11856,7,1.0000
11856,14,1.0000
11856,17,1.0000
11856,24,1.0000
11856,362,1.0000
11856,363,1.0000
11857,0,1.0000
11857,4,1.0000
11857,5,1.0000
11857,13,1.0000
11857,15,1.0000
11857,21,1.0000
11857,28,1.0000
11857,36,1.0000
11857,124,1.0000
11858,0,1.0000
11858,1,1.0000
11858,2,1.0000
11858,3,1.0000
11858,5,1.0000
11858,8,1.0000
11858,26,1.0000
11859,0,1.0000
11859,4,1.0000
11859,13,1.0000
11859,15,1.0000
11859,28,1.0000
11860,0,1.0000
11860,1,1.0000
11860,2,1.0000
11860,3,1.0000
11860,4,1.0000
11860,5,1.0000
11860,46,1.0000
11860,222,1.0000
11861,0,1.0000
11861,1,1.0000
11861,2,1.0000
11861,3,1.0000
11861,5,1.0000
11861,27,1.0000
11862,0,1.0000
11862,1,1.0000
11862,2,1.0000
11862,9,1.0000
11862,12,1.0000
11862,20,1.0000
11863,0,1.0000
11863,1,1.0000
11863,2,1.0000
11863,3,1.0000
11863,4,1.0000
11863,8,1.0000
11863,41,1.0000
11863,106,1.0000
11864,0,1.0000
11864,1,1.0000
11864,2,1.0000
11864,9,1.0000
11864,12,1.0000
11864,14,1.0000
11865,0,1.0000
11865,1,1.0000
11865,2,1.0000
11865,3,1.0000
11865,5,1.0000
11865,26,1.0000
11865,185,1.0000
11866,0,1.0000
11866,1,1.0000
11866,2,1.0000
11866,3,1.0000
11866,4,1.0000
11866,38,1.0000
11867,0,1.0000
11867,1,1.0000
11867,2,1.0000
11867,3,1.0000
11867,5,1.0000
11867,7,1.0000
11867,38,1.0000
11868,0,1.0000
11868,6,1.0000
11868,10,1.0000
11868,15,1.0000
11868,18,1.0000
11868,20,1.0000
11868,21,1.0000
11868,37,1.0000
11868,51,1.0000
11869,0,1.0000
